Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2024,16,Michoacán,87,Zamora,94,Tlazazalca,1,Abeja,2,Cera,0.341,,79.17,26.996,0
2024,16,Michoacán,87,Zamora,94,Tlazazalca,1,Abeja,7,Miel,10.999,,54.84,603.185,0
2024,16,Michoacán,87,Zamora,94,Tlazazalca,4,Bovino,1,Carne,477.742,271.908,74.32,35503.573,1757
2024,16,Michoacán,87,Zamora,94,Tlazazalca,4,Bovino,3,Ganado en Pie,896.532,510.263,33.8,30301.963,0
2024,16,Michoacán,87,Zamora,94,Tlazazalca,4,Bovino,6,Leche,3190.146,,9.65,30786.171,0
2024,16,Michoacán,87,Zamora,94,Tlazazalca,6,Caprino,1,Carne,2.318,15.769,76.89,178.235,147
2024,16,Michoacán,87,Zamora,94,Tlazazalca,6,Caprino,3,Ganado en Pie,4.524,30.776,36.46,164.948,0
2024,16,Michoacán,87,Zamora,94,Tlazazalca,6,Caprino,6,Leche,42.124,,8.41,354.383,0
2024,16,Michoacán,87,Zamora,94,Tlazazalca,12,Ovino,1,Carne,2.669,16.786,90.25,240.869,159
2024,16,Michoacán,87,Zamora,94,Tlazazalca,12,Ovino,3,Ganado en Pie,5.037,31.679,46.79,235.657,0
2024,16,Michoacán,87,Zamora,94,Tlazazalca,14,Porcino,1,Carne,1926.571,80.613,51.8,99799.736,23899
2024,16,Michoacán,87,Zamora,94,Tlazazalca,14,Porcino,3,Ganado en Pie,2447.114,102.394,36.31,88854.709,0
2024,16,Michoacán,87,Zamora,95,Tocumbo,1,Abeja,2,Cera,0.47,,80.84,37.997,0
2024,16,Michoacán,87,Zamora,95,Tocumbo,1,Abeja,7,Miel,14.693,,54.4,799.299,0
2024,16,Michoacán,87,Zamora,95,Tocumbo,4,Bovino,1,Carne,149.165,255.858,73.15,10910.923,583
2024,16,Michoacán,87,Zamora,95,Tocumbo,4,Bovino,3,Ganado en Pie,293.835,504.005,33.98,9985.191,0
2024,16,Michoacán,87,Zamora,95,Tocumbo,4,Bovino,6,Leche,1697.582,,9.62,16336.004,0
2024,16,Michoacán,87,Zamora,95,Tocumbo,6,Caprino,1,Carne,5.594,14.997,77.02,430.836,373
2024,16,Michoacán,87,Zamora,95,Tocumbo,6,Caprino,3,Ganado en Pie,11.392,30.542,36.8,419.18,0
2024,16,Michoacán,87,Zamora,95,Tocumbo,6,Caprino,6,Leche,21.884,,8.44,184.697,0
2024,16,Michoacán,87,Zamora,95,Tocumbo,12,Ovino,1,Carne,7.321,16.869,85.07,622.765,434
2024,16,Michoacán,87,Zamora,95,Tocumbo,12,Ovino,3,Ganado en Pie,13.42,30.922,40.92,549.159,0
2024,16,Michoacán,87,Zamora,95,Tocumbo,14,Porcino,1,Carne,127.462,77.768,51.73,6593.968,1639
2024,16,Michoacán,87,Zamora,95,Tocumbo,14,Porcino,3,Ganado en Pie,163.12,99.524,35.8,5839.696,0
2024,16,Michoacán,87,Zamora,108,Zamora,1,Abeja,2,Cera,2.813,,80.52,226.496,0
2024,16,Michoacán,87,Zamora,108,Zamora,1,Abeja,7,Miel,83.259,,54.34,4524.294,0
2024,16,Michoacán,87,Zamora,108,Zamora,4,Bovino,1,Carne,675.906,260.766,71.33,48210.462,2592
2024,16,Michoacán,87,Zamora,108,Zamora,4,Bovino,3,Ganado en Pie,1284.201,495.448,33.06,42459.256,0
2024,16,Michoacán,87,Zamora,108,Zamora,4,Bovino,6,Leche,4084.06,,9.6,39219.02,0
2024,16,Michoacán,87,Zamora,108,Zamora,6,Caprino,1,Carne,24.403,17.173,77.68,1895.616,1421
2024,16,Michoacán,87,Zamora,108,Zamora,6,Caprino,3,Ganado en Pie,48.669,34.25,36.75,1788.792,0
2024,16,Michoacán,87,Zamora,108,Zamora,6,Caprino,6,Leche,89.213,,8.47,755.237,0
2024,16,Michoacán,87,Zamora,108,Zamora,12,Ovino,1,Carne,16.602,18.909,86.22,1431.406,878
2024,16,Michoacán,87,Zamora,108,Zamora,12,Ovino,3,Ganado en Pie,30.89,35.182,42.33,1307.678,0
2024,16,Michoacán,87,Zamora,108,Zamora,12,Ovino,5,Lana,1.244,,12.75,15.863,0
2024,16,Michoacán,87,Zamora,108,Zamora,14,Porcino,1,Carne,2865.39,80.07,51.04,146239.044,35786
2024,16,Michoacán,87,Zamora,108,Zamora,14,Porcino,3,Ganado en Pie,3645.269,101.863,35.65,129953.84,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,1,Abeja,2,Cera,0.265,,78.92,20.915,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,1,Abeja,7,Miel,8.569,,54.19,464.355,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,3,Ave,1,Carne,26.327,1.817,33.16,873.114,14490
2024,16,Michoacán,88,Sahuayo,11,Briseñas,3,Ave,4,Huevo plato,55.627,,33.95,1888.537,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,3,Ave,8,Ganado en Pie,34.247,2.363,21.39,732.585,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,4,Bovino,1,Carne,68.28,225.347,71.82,4903.729,303
2024,16,Michoacán,88,Sahuayo,11,Briseñas,4,Bovino,3,Ganado en Pie,133.728,441.347,36.02,4816.348,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,4,Bovino,6,Leche,3448.312,,9.58,33026.336,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,6,Caprino,1,Carne,3.171,19.943,82.01,260.066,159
2024,16,Michoacán,88,Sahuayo,11,Briseñas,6,Caprino,3,Ganado en Pie,6.165,38.774,42.07,259.346,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,6,Caprino,6,Leche,49.23,,8.41,413.987,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,12,Ovino,1,Carne,2.77,21.473,91.59,253.711,129
2024,16,Michoacán,88,Sahuayo,11,Briseñas,12,Ovino,3,Ganado en Pie,5.158,39.984,46.99,242.377,0
2024,16,Michoacán,88,Sahuayo,11,Briseñas,14,Porcino,1,Carne,83.164,78.309,73.65,6124.836,1062
2024,16,Michoacán,88,Sahuayo,11,Briseñas,14,Porcino,3,Ganado en Pie,110.483,104.033,52.33,5781.235,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,1,Abeja,2,Cera,0.125,,79.03,9.879,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,1,Abeja,7,Miel,3.772,,54.33,204.933,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,3,Ave,1,Carne,85.81,1.741,33.46,2871.006,49301
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,3,Ave,4,Huevo plato,117.765,,33.84,3985.168,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,3,Ave,8,Ganado en Pie,111.037,2.252,21.25,2360.009,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,4,Bovino,1,Carne,642.301,223.954,71.01,45610.189,2868
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,4,Bovino,3,Ganado en Pie,1262.474,440.193,35.86,45271.802,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,4,Bovino,6,Leche,7355.246,,9.67,71108.429,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,6,Caprino,1,Carne,6.196,20.248,72.45,448.902,306
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,6,Caprino,3,Ganado en Pie,11.869,38.788,35.8,424.934,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,6,Caprino,6,Leche,30.598,,8.42,257.58,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,12,Ovino,1,Carne,2.823,21.226,89.79,253.486,133
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,12,Ovino,3,Ganado en Pie,5.315,39.962,46.52,247.243,0
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,14,Porcino,1,Carne,629.677,77.728,74.36,46820.992,8101
2024,16,Michoacán,88,Sahuayo,45,Jiquilpan,14,Porcino,3,Ganado en Pie,810.806,100.087,53.61,43464.425,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,1,Abeja,2,Cera,0.687,,79.53,54.636,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,1,Abeja,7,Miel,21.496,,54.41,1169.597,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,3,Ave,1,Carne,29.054,1.712,33.51,973.472,16974
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,3,Ave,4,Huevo plato,54.114,,33.89,1833.923,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,3,Ave,8,Ganado en Pie,37.315,2.198,22.09,824.37,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,4,Bovino,1,Carne,850.6,231.519,72.74,61874.751,3674
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,4,Bovino,3,Ganado en Pie,1604.863,436.816,35.58,57105.502,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,4,Bovino,6,Leche,39903.886,,9.67,385853.807,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,6,Caprino,1,Carne,3.316,19.506,75.5,250.363,170
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,6,Caprino,3,Ganado en Pie,6.472,38.071,37.22,240.888,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,6,Caprino,6,Leche,8.94,,8.42,75.257,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,12,Ovino,1,Carne,2.42,20.684,85.61,207.171,117
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,12,Ovino,3,Ganado en Pie,4.756,40.65,41.79,198.768,0
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,14,Porcino,1,Carne,255.502,75.704,72.91,18627.535,3375
2024,16,Michoacán,88,Sahuayo,51,Marcos Castellanos,14,Porcino,3,Ganado en Pie,333.419,98.791,51.72,17245.651,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,1,Abeja,2,Cera,1.062,,79.12,84.029,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,1,Abeja,7,Miel,32.157,,54.95,1767.027,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,3,Ave,1,Carne,2139.177,1.773,35.16,75206.576,1206471
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,3,Ave,4,Huevo plato,131.135,,32.16,4217.302,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,3,Ave,8,Ganado en Pie,2840.843,2.355,24.39,69300.703,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,4,Bovino,1,Carne,62.181,215.906,69.46,4319.26,288
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,4,Bovino,3,Ganado en Pie,123.675,429.427,33.99,4203.932,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,4,Bovino,6,Leche,5475.35,,9.63,52720.739,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,6,Caprino,1,Carne,22.029,19.529,76.63,1688.112,1128
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,6,Caprino,3,Ganado en Pie,44.063,39.063,36.57,1611.268,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,6,Caprino,6,Leche,151.429,,8.4,1271.623,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,12,Ovino,1,Carne,6.708,22.139,85.83,575.753,303
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,12,Ovino,3,Ganado en Pie,12.378,40.851,44.25,547.739,0
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,14,Porcino,1,Carne,135.666,81.286,71.19,9657.889,1669
2024,16,Michoacán,88,Sahuayo,62,Pajacuarán,14,Porcino,3,Ganado en Pie,182.353,109.259,49.42,9012.125,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,1,Abeja,2,Cera,0.48,,78.98,37.911,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,1,Abeja,7,Miel,15.008,,54.21,813.584,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,3,Ave,1,Carne,12.265,1.714,33.94,416.223,7155
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,3,Ave,4,Huevo plato,50.338,,33.84,1703.438,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,3,Ave,8,Ganado en Pie,15.958,2.23,22.52,359.354,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,4,Bovino,1,Carne,72.901,241.394,76.02,5541.76,302
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,4,Bovino,3,Ganado en Pie,134.323,444.778,37.32,5013.368,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,4,Bovino,6,Leche,11099.613,,9.68,107466.981,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,6,Caprino,1,Carne,2.539,17.88,76.17,193.398,142
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,6,Caprino,3,Ganado en Pie,4.995,35.176,36.25,181.06,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,6,Caprino,6,Leche,58.725,,8.39,492.851,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,12,Ovino,1,Carne,2.949,22.86,92.35,272.345,129
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,12,Ovino,3,Ganado en Pie,5.652,43.814,47.11,266.26,0
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,14,Porcino,1,Carne,72.396,80.529,74.62,5401.873,899
2024,16,Michoacán,88,Sahuayo,74,Cojumatlán de Régules,14,Porcino,3,Ganado en Pie,94.441,105.051,52.95,5000.967,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,1,Abeja,2,Cera,2.895,,79.18,229.213,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,1,Abeja,7,Miel,125.905,,54.81,6900.854,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,3,Ave,1,Carne,59.493,1.857,30.77,1830.502,32032
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,3,Ave,4,Huevo plato,182.081,,32.15,5853.904,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,3,Ave,8,Ganado en Pie,76.773,2.397,21.02,1613.408,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,4,Bovino,1,Carne,1596.61,230.325,74.92,119614.586,6932
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,4,Bovino,3,Ganado en Pie,3006.101,433.656,34.33,103202.016,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,4,Bovino,6,Leche,14765.583,,9.67,142802.698,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,6,Caprino,1,Carne,39.985,19.983,75.24,3008.595,2001
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,6,Caprino,3,Ganado en Pie,78.087,39.024,36.54,2853.294,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,6,Caprino,6,Leche,19.852,,8.44,167.474,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,12,Ovino,1,Carne,25.206,22.014,84.47,2129.235,1145
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,12,Ovino,3,Ganado en Pie,45.976,40.154,45.38,2086.387,0
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,14,Porcino,1,Carne,1697.932,83.502,74.31,126166.479,20334
2024,16,Michoacán,88,Sahuayo,76,Sahuayo,14,Porcino,3,Ganado en Pie,2234.771,109.903,52.06,116341.302,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,1,Abeja,2,Cera,2.308,,79.61,183.736,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,1,Abeja,7,Miel,68.264,,53.99,3685.573,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,3,Ave,1,Carne,223.707,1.707,33.25,7438.124,131018
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,3,Ave,4,Huevo plato,77.97,,32.02,2496.599,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,3,Ave,8,Ganado en Pie,295.915,2.259,21.82,6456.586,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,4,Bovino,1,Carne,564.945,220.768,71.46,40370.51,2559
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,4,Bovino,3,Ganado en Pie,1094.827,427.834,35.49,38859.304,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,4,Bovino,6,Leche,14406.924,,9.69,139657.07,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,6,Caprino,1,Carne,4.646,20.113,72.45,336.583,231
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,6,Caprino,3,Ganado en Pie,8.954,38.762,35.84,320.947,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,6,Caprino,6,Leche,149.254,,8.34,1245.464,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,12,Ovino,1,Carne,4.911,20.987,94.33,463.238,234
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,12,Ovino,3,Ganado en Pie,9.337,39.902,45.38,423.733,0
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,14,Porcino,1,Carne,173.321,78.108,74.1,12842.619,2219
2024,16,Michoacán,88,Sahuayo,103,Venustiano Carranza,14,Porcino,3,Ganado en Pie,224.358,101.108,54.16,12151.475,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,1,Abeja,2,Cera,0.367,,80.69,29.615,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,1,Abeja,7,Miel,11.127,,54.37,604.975,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,3,Ave,1,Carne,11.206,1.705,33.3,373.191,6574
2024,16,Michoacán,88,Sahuayo,104,Villamar,3,Ave,4,Huevo plato,64.557,,33.79,2181.381,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,3,Ave,8,Ganado en Pie,14.711,2.238,21.43,315.306,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,4,Bovino,1,Carne,105.863,237.361,72.33,7657.297,446
2024,16,Michoacán,88,Sahuayo,104,Villamar,4,Bovino,3,Ganado en Pie,200.357,449.231,36,7212.296,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,4,Bovino,6,Leche,8833.975,,9.67,85404.243,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,6,Caprino,1,Carne,13.659,18.483,74.16,1012.884,739
2024,16,Michoacán,88,Sahuayo,104,Villamar,6,Caprino,3,Ganado en Pie,26.872,36.363,37.28,1001.921,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,6,Caprino,6,Leche,107.017,,8.37,896.224,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,12,Ovino,1,Carne,8.286,22.214,85.08,704.969,373
2024,16,Michoacán,88,Sahuayo,104,Villamar,12,Ovino,3,Ganado en Pie,15.653,41.965,40.44,632.931,0
2024,16,Michoacán,88,Sahuayo,104,Villamar,14,Porcino,1,Carne,86.442,80.336,71.82,6208.5,1076
2024,16,Michoacán,88,Sahuayo,104,Villamar,14,Porcino,3,Ganado en Pie,114.79,106.682,49.79,5715.888,0
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,1,Abeja,2,Cera,0.624,,79.57,49.652,0
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,1,Abeja,7,Miel,29.672,,53.84,1597.54,0
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,3,Ave,1,Carne,4.767,1.717,33.95,161.83,2777
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,3,Ave,4,Huevo plato,62.553,,31.69,1982.305,0
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,3,Ave,8,Ganado en Pie,6.183,2.227,21.79,134.729,0
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,4,Bovino,1,Carne,42.073,237.701,74.99,3155.127,177
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,4,Bovino,3,Ganado en Pie,77.444,437.537,39.7,3074.24,0
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,4,Bovino,6,Leche,1989.389,,9.69,19268.368,0
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,6,Caprino,6,Leche,40.224,,8.33,335.188,0
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,12,Ovino,1,Carne,0.889,18.521,86.94,77.292,48
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,12,Ovino,3,Ganado en Pie,1.76,36.667,40.16,70.689,0
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,14,Porcino,1,Carne,27.703,75.691,73.26,2029.522,366
2024,16,Michoacán,88,Sahuayo,105,Vista Hermosa,14,Porcino,3,Ganado en Pie,36.545,99.85,51.44,1879.798,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,1,Abeja,2,Cera,0.197,,80.02,15.763,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,1,Abeja,7,Miel,8.204,,54.03,443.262,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,3,Ave,1,Carne,489.888,1.866,38.2,18716.062,262505
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,3,Ave,4,Huevo plato,954.15,,32.82,31315.203,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,3,Ave,8,Ganado en Pie,634.594,2.417,27.98,17753.373,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,4,Bovino,1,Carne,496.694,233.299,79.26,39365.626,2129
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,4,Bovino,3,Ganado en Pie,914.322,429.461,40.96,37453.631,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,4,Bovino,6,Leche,3365.877,,10.12,34073.825,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,6,Caprino,1,Carne,49.574,19.641,75.17,3726.672,2524
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,6,Caprino,3,Ganado en Pie,95.974,38.025,36.25,3479.204,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,6,Caprino,6,Leche,186.522,,8.33,1554.315,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,12,Ovino,1,Carne,11.626,21.332,84.67,984.365,545
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,12,Ovino,3,Ganado en Pie,21.684,39.787,44.26,959.651,0
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,14,Porcino,1,Carne,274.46,82.52,47.1,12926.85,3326
2024,16,Michoacán,89,La Piedad,4,Angamacutiro,14,Porcino,3,Ganado en Pie,354.864,106.694,32.54,11546.726,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,1,Abeja,2,Cera,0.77,,80.73,62.165,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,1,Abeja,7,Miel,23.341,,54.57,1273.718,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,3,Ave,1,Carne,83.015,1.731,37.24,3091.574,47951
2024,16,Michoacán,89,La Piedad,16,Coeneo,3,Ave,4,Huevo plato,449.127,,33.53,15059.228,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,3,Ave,8,Ganado en Pie,107.727,2.247,26.92,2899.666,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,4,Bovino,1,Carne,1264.624,240.423,72.58,91790.191,5260
2024,16,Michoacán,89,La Piedad,16,Coeneo,4,Bovino,3,Ganado en Pie,2279.571,433.379,40.05,91302.084,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,4,Bovino,6,Leche,2483.753,,10.41,25851.009,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,6,Caprino,1,Carne,13.597,19.592,75.06,1020.554,694
2024,16,Michoacán,89,La Piedad,16,Coeneo,6,Caprino,3,Ganado en Pie,26.325,37.932,35.91,945.207,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,6,Caprino,6,Leche,18.012,,8.42,151.694,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,12,Ovino,1,Carne,10.803,21.868,85.27,921.21,494
2024,16,Michoacán,89,La Piedad,16,Coeneo,12,Ovino,3,Ganado en Pie,19.783,40.047,41.31,817.15,0
2024,16,Michoacán,89,La Piedad,16,Coeneo,14,Porcino,1,Carne,278.14,83.551,47.17,13119.578,3329
2024,16,Michoacán,89,La Piedad,16,Coeneo,14,Porcino,3,Ganado en Pie,357.845,107.493,32.37,11581.944,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,1,Abeja,2,Cera,0.197,,78.92,15.548,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,1,Abeja,7,Miel,5.959,,54.74,326.196,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,3,Ave,1,Carne,56.59,1.754,39.41,2230.269,32256
2024,16,Michoacán,89,La Piedad,28,Churintzio,3,Ave,4,Huevo plato,273.771,,33.54,9182.279,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,3,Ave,8,Ganado en Pie,73.493,2.278,25.63,1883.981,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,4,Bovino,1,Carne,257.169,236.152,81.32,20914.029,1089
2024,16,Michoacán,89,La Piedad,28,Churintzio,4,Bovino,3,Ganado en Pie,476.088,437.179,38.74,18444.324,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,4,Bovino,6,Leche,3241.797,,10.4,33707.455,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,6,Caprino,1,Carne,9.3,20,75.41,701.311,465
2024,16,Michoacán,89,La Piedad,28,Churintzio,6,Caprino,3,Ganado en Pie,17.929,38.557,35.94,644.389,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,6,Caprino,6,Leche,20.219,,8.36,169.011,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,12,Ovino,1,Carne,20.922,21.794,84.98,1778.013,960
2024,16,Michoacán,89,La Piedad,28,Churintzio,12,Ovino,3,Ganado en Pie,38.296,39.892,41.5,1589.279,0
2024,16,Michoacán,89,La Piedad,28,Churintzio,14,Porcino,1,Carne,135.734,81.473,46.53,6315.169,1666
2024,16,Michoacán,89,La Piedad,28,Churintzio,14,Porcino,3,Ganado en Pie,176.348,105.851,32.41,5714.894,0
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,1,Abeja,2,Cera,0.151,,79.07,11.94,0
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,1,Abeja,7,Miel,4.559,,55.04,250.927,0
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,3,Ave,1,Carne,67.108,1.825,40.25,2701.41,36779
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,3,Ave,4,Huevo plato,464.002,,33.06,15339.906,0
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,3,Ave,8,Ganado en Pie,87.007,2.366,26.34,2292.063,0
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,4,Bovino,1,Carne,561.952,237.011,79.31,44566.914,2371
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,4,Bovino,3,Ganado en Pie,1038.235,437.889,41.57,43160.746,0
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,4,Bovino,6,Leche,3112.998,,10.39,32333.42,0
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,6,Caprino,1,Carne,25.059,19.841,75.81,1899.648,1263
2024,16,Michoacán,89,La Piedad,37,Huaniqueo,6,Caprino,3,Ganado en Pie,48.584,38.467,36.19,1758.242,0
